app_id,age,employment_type,annual_income,loan_amount,loan_type,application_date,doc_complete_pct,doc_rework,aml_flag,kyc_days,credit_score,dti_ratio,past_default,risk_category,credit_days,collateral_type,property_value,ltv_ratio,legal_clearance,valuation_days,policy_deviation,fraud_flag,underwriting_days,officer_load,queue_position,reassigned,sanction_status,approved_amount,agreement_signed,insurance_done,agreement_days,disbursed,disbursement_days,total_tat,sla_breach,delay_risk
11830,40,Salaried,2023097,9992860,Business,26-08-2024,80,2,0,4,419,0.53,1,High,5,None,0,0,NA,0,1,0,5,17,19,0,Rejected,0,0,0,0,0,0,15,0,Medium
11831,46,Self-Employed,1805651,8693383,Personal,23-10-2024,86,0,0,3,362,0.22,1,High,2,Property,12767293.43,0.68,Yes,3,0,0,4,28,9,1,Rejected,0,0,0,0,0,0,14,0,Medium
11832,55,Salaried,1374945,6255601,Home,15-10-2024,70,1,0,3,621,0.34,0,Medium,4,None,0,0,NA,0,0,0,2,19,5,0,Approved,5292053,1,1,2,1,2,14,0,Medium
11833,24,Self-Employed,1445111,3295354,Home,06-06-2024,73,1,0,3,833,0.22,0,Low,1,Property,5516571.315,0.6,Yes,6,0,0,1,5,20,0,Approved,3149806,1,1,2,1,1,14,0,Medium
11834,41,Self-Employed,1097724,4856817,Home,17-01-2024,65,3,0,6,486,0.42,1,High,1,None,0,0,NA,0,0,0,3,11,20,0,Rejected,0,0,0,0,0,0,11,0,Low
11835,25,Self-Employed,2262253,9397371,Home,12-09-2024,85,2,0,3,798,0.4,0,Low,3,None,0,0,NA,0,0,0,4,17,20,0,Approved,8097916,1,1,3,1,1,15,0,Medium
11836,49,Self-Employed,320442,1512495,Personal,17-04-2024,93,0,0,4,714,0.56,0,Low,1,None,0,0,NA,0,1,0,3,15,14,0,Approved,1259958,1,1,2,1,1,12,0,Medium
11837,46,Salaried,1895189,8077791,Home,14-03-2024,80,2,0,4,661,0.49,0,Medium,4,Property,11988621.01,0.67,No,4,1,0,3,29,8,1,Approved,6871478,1,1,2,1,2,21,1,High
11838,48,Salaried,1968316,4766120,Business,01-06-2024,98,0,0,4,399,0.59,1,High,5,None,0,0,NA,0,1,0,5,29,17,1,Rejected,0,0,0,0,0,0,16,0,Medium
11839,55,Salaried,2274994,13128049,Personal,19-05-2024,76,3,0,6,601,0.47,0,Medium,5,None,0,0,NA,0,1,0,5,24,11,1,Approved,11597549,1,1,1,1,1,20,1,High
11840,41,Salaried,1445349,3162712,Personal,22-12-2024,75,1,0,3,474,0.36,1,High,2,None,0,0,NA,0,0,0,1,30,5,1,Rejected,0,0,0,0,0,0,9,0,Low
11841,35,Salaried,2371816,13904118,Personal,19-11-2024,99,0,0,1,511,0.26,1,High,1,Property,19901429.15,0.7,No,4,0,0,1,25,5,1,Rejected,0,0,0,0,0,0,9,0,Low
11842,37,Salaried,716939,2477203,Home,09-04-2024,75,2,0,4,648,0.51,0,Medium,5,Property,3090879.734,0.8,Yes,3,1,0,5,20,6,0,Approved,1999085,1,1,1,1,1,21,1,High
11843,44,Salaried,376201,2103062,Home,05-12-2024,89,0,0,4,758,0.56,0,Low,1,Property,3405895.761,0.62,Yes,6,1,0,2,19,13,0,Approved,2047885,1,1,1,1,1,16,0,Medium
11844,40,Salaried,1595651,6571523,Business,18-09-2024,90,0,0,1,424,0.33,1,High,4,None,0,0,NA,0,0,0,1,8,15,0,Rejected,0,0,0,0,0,0,6,0,Low
11845,25,Salaried,2196647,4488143,Business,29-09-2024,71,1,0,4,593,0.46,0,High,5,Property,7704474.361,0.58,Yes,3,1,0,2,10,7,0,Rejected,0,0,0,0,0,0,15,0,Medium
11846,32,Salaried,775029,2729464,Personal,13-01-2024,83,3,0,5,427,0.42,1,High,2,None,0,0,NA,0,0,0,4,17,6,0,Rejected,0,0,0,0,0,0,12,0,Medium
11847,45,Salaried,918892,4247268,Home,15-02-2024,74,1,0,2,704,0.49,0,Low,2,Property,5523483.602,0.77,Yes,2,1,0,2,17,15,0,Approved,3827244,1,1,1,1,2,12,0,Medium
11848,51,Salaried,2025681,10021893,Personal,01-04-2024,80,1,0,4,756,0.55,0,Low,2,None,0,0,NA,0,1,0,2,10,6,0,Approved,8099284,1,1,3,1,2,14,0,Medium
11849,27,Salaried,2327222,11038195,Business,24-11-2024,61,2,0,3,552,0.23,0,High,5,None,0,0,NA,0,0,0,1,26,11,1,Rejected,0,0,0,0,0,0,11,0,Low
11850,23,Salaried,2176358,7158928,Business,27-09-2024,76,3,0,6,648,0.37,0,Medium,4,None,0,0,NA,0,0,0,4,21,9,0,Approved,6351635,1,1,3,1,2,21,1,High
11851,25,Salaried,329097,1394229,Personal,13-01-2024,88,0,0,4,651,0.53,0,Medium,3,Property,1942381.866,0.72,Yes,2,1,0,3,19,6,0,Approved,1242136,1,1,3,1,2,18,0,High
11852,37,Salaried,876907,3677740,Personal,01-03-2024,95,0,0,2,719,0.24,0,Low,2,Property,6236896.198,0.59,Yes,5,0,0,4,22,1,0,Approved,2995884,1,1,3,1,1,19,1,High
11853,45,Self-Employed,423607,1150127,Home,10-06-2024,64,1,0,5,629,0.54,0,Medium,4,Property,1876327.695,0.61,Yes,5,1,0,4,30,15,1,Approved,1050466,1,1,3,1,2,26,1,High
11854,34,Salaried,675662,1793281,Business,17-08-2024,98,0,0,1,654,0.42,0,Medium,1,Property,2735551.959,0.66,Yes,2,0,0,1,8,9,0,Approved,1729062,1,1,2,1,2,9,0,Low
11855,53,Salaried,1986601,7666071,Business,26-10-2024,81,1,0,4,379,0.24,1,High,1,Property,12833683.8,0.6,Yes,4,0,0,4,19,2,0,Rejected,0,0,0,0,0,0,14,0,Medium
11856,30,Salaried,939926,4381862,Personal,08-05-2024,82,1,0,4,516,0.38,1,High,2,None,0,0,NA,0,0,0,2,6,20,0,Rejected,0,0,0,0,0,0,8,0,Low
11857,44,Self-Employed,1065821,4400200,Personal,30-04-2024,83,3,0,7,819,0.58,0,Low,5,Property,5847761.037,0.75,Yes,5,1,0,2,10,9,0,Approved,3546572,1,1,3,1,1,24,1,High
11858,58,Salaried,2409857,8684005,Business,31-12-2024,98,0,0,3,643,0.41,0,Medium,3,Property,13949963.63,0.62,Yes,6,0,0,4,30,12,1,Approved,7174500,1,1,1,1,1,21,1,High
11859,57,Salaried,2046122,9506392,Business,20-03-2024,90,0,0,2,581,0.53,0,High,3,Property,16764008.77,0.57,Yes,2,1,0,5,18,7,0,Rejected,0,0,0,0,0,0,13,0,Medium
11860,37,Self-Employed,1433173,7335234,Home,19-12-2024,68,1,0,4,550,0.3,0,High,3,Property,13081475.44,0.56,Yes,5,0,0,4,10,7,0,Rejected,0,0,0,0,0,0,17,0,Medium
11861,34,Self-Employed,1828560,7017063,Business,16-05-2024,83,2,0,3,663,0.28,0,Medium,3,Property,8774357.538,0.8,Yes,4,0,0,3,14,19,0,Approved,6080214,1,1,3,1,2,19,1,High
11862,32,Self-Employed,639962,2897175,Personal,01-04-2024,100,0,0,3,867,0.24,0,Low,3,Property,3757207.219,0.77,Yes,5,0,0,4,25,20,1,Approved,2418351,1,1,2,1,2,21,1,High
11863,40,Self-Employed,1046726,4549639,Personal,29-03-2024,76,2,0,4,890,0.55,0,Low,3,Property,6442653.537,0.71,Yes,2,1,0,2,13,12,0,Approved,4532871,1,1,3,1,1,16,0,Medium
11864,55,Salaried,1223758,6640757,Business,17-12-2024,75,1,0,4,525,0.3,1,High,2,Property,8071352.99,0.82,Yes,3,1,0,4,12,16,0,Rejected,0,0,0,0,0,0,14,0,Medium
11865,56,Salaried,1910309,11001620,Business,25-01-2024,100,0,0,1,775,0.21,0,Low,4,None,0,0,NA,0,0,0,1,17,20,0,Approved,10180141,1,1,1,1,2,10,0,Low
11866,41,Salaried,729663,4030518,Home,22-09-2024,91,0,0,1,359,0.37,1,High,3,None,0,0,NA,0,0,0,1,8,4,0,Rejected,0,0,0,0,0,0,5,0,Low
11867,32,Salaried,1635554,3285667,Personal,11-02-2024,86,0,1,1,610,0.5,0,Medium,2,None,0,0,NA,0,1,0,5,30,17,1,Approved,3260646,1,1,3,1,1,15,0,Medium
11868,29,Salaried,1024155,2294426,Business,15-05-2024,99,0,0,3,387,0.54,1,High,5,None,0,0,NA,0,1,0,5,21,9,0,Rejected,0,0,0,0,0,0,15,0,Medium
11869,32,Salaried,435980,2496308,Personal,26-05-2024,65,2,0,5,751,0.21,0,Low,4,Property,4256986.739,0.59,Yes,6,0,0,1,27,12,1,Approved,2286026,1,1,1,1,2,21,1,High
11870,60,Self-Employed,1446137,5535565,Business,23-12-2024,87,0,0,2,851,0.48,0,Low,5,Property,8612342.951,0.64,No,4,1,0,5,26,20,1,Approved,5138457,1,1,1,1,2,21,1,High
11871,50,Salaried,2122628,4379992,Business,21-01-2024,83,3,0,5,898,0.24,0,Low,1,None,0,0,NA,0,0,0,2,23,2,1,Approved,4358302,1,1,2,1,2,14,0,Medium
11872,23,Self-Employed,859385,3543206,Personal,12-11-2024,100,0,0,4,365,0.54,1,High,4,Property,5011283.132,0.71,Yes,5,1,1,5,15,3,0,Rejected,0,0,0,0,0,0,19,1,High
11873,32,Self-Employed,665208,1481924,Personal,07-03-2024,84,1,0,3,642,0.57,0,Medium,5,Property,2557607.399,0.58,Yes,4,1,0,4,6,17,0,Approved,1288989,1,1,3,1,1,20,1,High
11874,42,Salaried,1999866,6987540,Business,21-05-2024,75,2,0,6,688,0.22,0,Medium,4,None,0,0,NA,0,0,0,3,29,11,1,Approved,6231135,1,1,1,1,2,18,0,High
11875,38,Salaried,1778994,8734294,Personal,18-06-2024,64,1,0,3,647,0.37,0,Medium,5,Property,10912405.1,0.8,Yes,4,0,0,2,20,19,0,Approved,8300223,1,1,1,1,2,19,1,High
11876,58,Salaried,2095601,6938579,Home,15-11-2024,85,2,0,5,404,0.26,1,High,2,None,0,0,NA,0,0,0,4,5,2,0,Rejected,0,0,0,0,0,0,11,0,Low
11877,57,Salaried,1399864,7053120,Business,06-03-2024,78,1,0,5,677,0.39,0,Medium,3,Property,12006483.54,0.59,Yes,2,0,0,2,26,20,1,Approved,6870792,1,1,2,1,1,17,0,Medium
11878,43,Salaried,975387,4350331,Business,08-06-2024,68,3,0,7,372,0.31,1,High,5,None,0,0,NA,0,0,0,4,30,8,1,Rejected,0,0,0,0,0,0,19,1,High
11879,35,Salaried,1405036,7784708,Home,26-09-2024,98,0,0,4,543,0.38,1,High,5,Property,12380987.97,0.63,Yes,6,0,0,2,26,7,1,Rejected,0,0,0,0,0,0,19,1,High
11880,54,Salaried,472246,1486357,Personal,03-09-2024,65,2,0,3,557,0.59,0,High,2,Property,2233640.87,0.67,Yes,4,1,0,4,12,14,0,Rejected,0,0,0,0,0,0,14,0,Medium
11881,49,Salaried,527421,2457719,Personal,18-11-2024,98,0,0,2,832,0.56,0,Low,5,Property,4027456.12,0.61,Yes,2,1,0,3,18,16,0,Approved,2322479,1,1,3,1,2,18,0,High
11882,53,Salaried,2219670,11392433,Business,01-08-2024,81,2,0,6,706,0.32,0,Low,5,Property,15092881.98,0.75,Yes,6,0,0,3,30,9,1,Approved,9574297,1,1,3,1,1,27,1,High
11883,28,Salaried,511904,1309880,Personal,20-10-2024,80,2,0,4,400,0.41,1,High,2,Property,2115048.161,0.62,Yes,2,0,0,1,14,17,0,Rejected,0,0,0,0,0,0,10,0,Low
11884,42,Self-Employed,1710801,8531504,Home,12-01-2024,69,2,1,5,491,0.52,1,High,4,Property,12211178.57,0.7,Yes,2,1,0,2,28,10,1,Rejected,0,0,0,0,0,0,15,0,Medium
11885,41,Salaried,2426700,9488513,Home,03-08-2024,78,3,0,5,611,0.46,0,Medium,4,None,0,0,NA,0,1,0,3,23,10,1,Approved,7692679,1,1,3,1,2,19,1,High
11886,52,Salaried,1008312,3407596,Personal,21-03-2024,74,3,0,6,561,0.38,0,High,1,Property,4854269.325,0.7,Yes,4,0,0,1,23,19,1,Rejected,0,0,0,0,0,0,14,0,Medium
11887,41,Self-Employed,1802552,10467048,Business,15-11-2024,97,0,0,1,632,0.33,0,Medium,4,None,0,0,NA,0,0,0,4,13,11,0,Approved,8675884,1,1,3,1,1,14,0,Medium
11888,23,Salaried,1381407,3163699,Business,04-06-2024,69,3,0,7,724,0.33,0,Low,4,Property,5291216.348,0.6,Yes,5,0,0,3,29,2,1,Approved,2610010,1,1,3,1,2,26,1,High
11889,46,Salaried,2193421,12624330,Personal,04-08-2024,91,0,0,2,701,0.56,0,Low,2,Property,15583188.24,0.81,Yes,2,1,0,2,25,16,1,Approved,10708748,1,1,3,1,2,15,0,Medium
11890,24,Salaried,1340984,3249718,Home,05-12-2024,79,1,0,5,480,0.52,1,High,1,None,0,0,NA,0,1,0,4,20,11,0,Rejected,0,0,0,0,0,0,12,0,Medium
11891,33,Salaried,2345963,7932272,Personal,14-09-2024,72,1,0,5,864,0.34,0,Low,1,None,0,0,NA,0,0,0,4,17,17,0,Approved,7830004,1,1,1,1,2,14,0,Medium
11892,44,Self-Employed,2263337,5520836,Business,31-07-2024,86,0,0,1,774,0.42,0,Low,5,None,0,0,NA,0,0,0,2,18,8,0,Approved,4845096,1,1,2,1,1,12,0,Medium
11893,43,Self-Employed,1853972,6033444,Personal,29-02-2024,64,1,0,3,775,0.59,0,Low,2,Property,8184242.866,0.74,Yes,2,1,0,4,17,20,0,Approved,5314367,1,1,3,1,1,16,0,Medium
11894,27,Self-Employed,909534,4151983,Business,08-06-2024,95,0,0,4,661,0.41,0,Medium,5,None,0,0,NA,0,0,0,1,23,14,1,Approved,4093617,1,1,1,1,2,15,0,Medium
11895,32,Salaried,2374757,10705162,Business,18-07-2024,96,0,0,2,705,0.53,0,Low,1,None,0,0,NA,0,1,0,3,5,4,0,Approved,8851334,1,1,2,1,2,10,0,Low
11896,59,Salaried,341865,834965,Business,25-02-2024,98,0,0,1,864,0.54,0,Low,2,None,0,0,NA,0,1,0,2,21,12,0,Approved,779415,1,1,1,1,2,10,0,Low
11897,22,Salaried,2061864,10623686,Home,07-01-2024,86,0,0,2,831,0.28,0,Low,3,None,0,0,NA,0,0,0,4,24,10,1,Approved,8852082,1,1,3,1,2,16,0,Medium
11898,26,Salaried,307831,1599809,Home,21-04-2024,70,2,1,4,480,0.32,1,High,5,Property,2600759.89,0.62,Yes,5,0,0,3,9,8,0,Rejected,0,0,0,0,0,0,17,0,Medium
11899,43,Salaried,2032909,4723371,Personal,07-01-2024,75,3,0,4,789,0.54,0,Low,5,None,0,0,NA,0,1,0,5,9,3,0,Approved,4309775,1,1,1,1,1,16,0,Medium
11900,28,Salaried,693791,3207704,Home,26-08-2024,91,0,0,1,564,0.46,0,High,4,None,0,0,NA,0,1,0,5,25,20,1,Rejected,0,0,0,0,0,0,12,0,Medium
11901,41,Salaried,2313942,6249372,Home,22-03-2024,86,0,0,3,636,0.33,0,Medium,2,Property,11163294.74,0.56,Yes,2,0,0,3,5,8,0,Approved,5612645,1,1,1,1,2,13,0,Medium
11902,34,Self-Employed,751541,3487602,Home,24-06-2024,68,3,0,7,687,0.37,0,Medium,1,None,0,0,NA,0,0,0,2,6,12,0,Approved,3071048,1,1,2,1,1,13,0,Medium
11903,51,Self-Employed,581265,1455026,Business,18-03-2024,78,3,0,6,423,0.4,1,High,2,Property,2189242.409,0.66,Yes,2,0,0,1,15,4,0,Rejected,0,0,0,0,0,0,12,0,Medium
11904,39,Self-Employed,2257922,8505296,Business,21-10-2024,65,1,0,5,768,0.54,0,Low,4,None,0,0,NA,0,1,0,3,21,6,0,Approved,8435223,1,1,3,1,2,19,1,High
11905,28,Salaried,1674848,7748174,Personal,08-03-2024,96,0,0,3,619,0.43,0,Medium,3,Property,12416772.55,0.62,Yes,4,0,0,3,19,16,0,Approved,7490401,1,1,2,1,2,18,0,High
11906,26,Self-Employed,1297041,7359706,Personal,24-06-2024,100,0,1,3,384,0.48,1,High,5,Property,11911417.28,0.62,Yes,5,1,0,3,9,7,0,Rejected,0,0,0,0,0,0,16,0,Medium
11907,58,Salaried,1829216,10677308,Personal,15-07-2024,60,1,0,4,820,0.21,0,Low,4,Property,16412650.07,0.65,Yes,3,0,0,4,22,2,0,Approved,10667155,1,1,2,1,1,20,1,High
11908,22,Salaried,886592,1876269,Home,08-10-2024,95,0,0,1,511,0.2,1,High,5,None,0,0,NA,0,0,0,4,18,8,0,Rejected,0,0,0,0,0,0,11,0,Low
11909,50,Self-Employed,987411,5704305,Home,24-04-2024,78,2,0,4,734,0.34,0,Low,4,Property,8419556.341,0.68,Yes,2,0,0,3,20,10,0,Approved,5520618,1,1,1,1,2,18,0,High
11910,53,Self-Employed,2306203,4925747,Business,18-08-2024,72,3,0,5,607,0.49,0,Medium,1,None,0,0,NA,0,1,0,5,22,18,0,Approved,4428398,1,1,1,1,1,15,0,Medium
11911,44,Salaried,2470485,14507739,Business,30-01-2024,70,2,0,4,489,0.59,1,High,2,None,0,0,NA,0,1,0,5,9,11,0,Rejected,0,0,0,0,0,0,11,0,Low
11912,39,Salaried,2377597,12148142,Home,15-10-2024,80,3,0,4,442,0.51,1,High,4,Property,20641997.64,0.59,Yes,5,1,0,2,6,1,0,Rejected,0,0,0,0,0,0,15,0,Medium
11913,26,Self-Employed,533184,3126966,Home,17-04-2024,93,0,0,3,801,0.57,0,Low,2,None,0,0,NA,0,1,0,4,12,13,0,Approved,2972642,1,1,1,1,1,12,0,Medium
11914,57,Self-Employed,1458862,3528313,Home,21-10-2024,84,2,0,3,496,0.24,1,High,1,None,0,0,NA,0,0,0,3,25,6,1,Rejected,0,0,0,0,0,0,9,0,Low
11915,44,Salaried,584222,1410462,Personal,10-04-2024,82,3,0,6,364,0.43,1,High,2,None,0,0,NA,0,0,0,2,15,19,0,Rejected,0,0,0,0,0,0,11,0,Low
11916,50,Salaried,452468,2223785,Home,06-05-2024,95,0,0,4,829,0.36,0,Low,4,Property,3994466.424,0.56,Yes,3,0,0,3,7,7,0,Approved,2126427,1,1,2,1,1,17,0,Medium
11917,35,Self-Employed,2272936,9547361,Personal,26-05-2024,78,3,1,5,452,0.4,1,High,4,Property,12379566.25,0.77,Yes,3,0,0,4,27,1,1,Rejected,0,0,0,0,0,0,18,0,High
11918,33,Salaried,1914087,9586594,Home,03-01-2024,90,0,0,1,666,0.42,0,Medium,5,None,0,0,NA,0,0,0,2,8,3,0,Approved,9227495,1,1,3,1,2,13,0,Medium
11919,25,Self-Employed,1730761,6491832,Business,19-08-2024,91,0,0,1,488,0.51,1,High,2,Property,11380963.23,0.57,Yes,5,1,0,5,13,2,0,Rejected,0,0,0,0,0,0,14,0,Medium
11920,44,Salaried,2411754,10845616,Home,13-12-2024,60,1,1,5,798,0.4,0,Low,4,Property,16884239.04,0.64,Yes,4,0,0,4,26,6,1,Approved,9496432,1,1,2,1,2,23,1,High
11921,26,Self-Employed,1094161,6229840,Business,01-09-2024,76,3,0,6,666,0.33,0,Medium,4,None,0,0,NA,0,0,0,3,19,10,0,Approved,6195652,1,1,2,1,1,17,0,Medium
11922,42,Salaried,885088,4320293,Personal,28-12-2024,67,3,0,6,455,0.53,1,High,3,None,0,0,NA,0,1,0,3,30,8,1,Rejected,0,0,0,0,0,0,15,0,Medium
11923,56,Self-Employed,1744178,4008593,Business,26-05-2024,86,0,0,4,727,0.22,0,Low,4,Property,7144647.831,0.56,Yes,6,0,0,1,23,8,1,Approved,3414661,1,1,2,1,1,20,1,High
11924,33,Salaried,2333683,7654837,Business,07-05-2024,100,0,0,3,702,0.35,0,Low,2,Property,12756444.52,0.6,Yes,3,0,0,3,9,9,0,Approved,7301653,1,1,2,1,1,14,0,Medium
11925,43,Self-Employed,623508,2037106,Business,28-09-2024,100,0,0,2,898,0.42,0,Low,2,Property,3619751.107,0.56,Yes,3,0,0,4,8,17,0,Approved,1934208,1,1,2,1,1,14,0,Medium
11926,54,Self-Employed,1884749,8142157,Business,03-09-2024,86,0,0,2,570,0.45,0,High,1,Property,13114718.05,0.62,Yes,4,0,0,4,29,6,1,Rejected,0,0,0,0,0,0,13,0,Medium
11927,48,Salaried,702580,3009283,Home,08-11-2024,69,1,0,4,529,0.57,1,High,2,Property,4532754.25,0.66,Yes,5,1,0,3,26,19,1,Rejected,0,0,0,0,0,0,16,0,Medium
11928,38,Self-Employed,697591,3938420,Business,23-06-2024,83,2,0,3,518,0.33,1,High,5,Property,4928235.204,0.8,Yes,2,0,0,3,17,8,0,Rejected,0,0,0,0,0,0,14,0,Medium
11929,23,Salaried,1151549,6469765,Home,08-08-2024,90,0,0,2,660,0.55,0,Medium,1,None,0,0,NA,0,1,0,5,16,15,0,Approved,5305545,1,1,3,1,2,14,0,Medium
11930,30,Self-Employed,687463,1910319,Personal,31-01-2024,93,0,0,4,767,0.56,0,Low,3,None,0,0,NA,0,1,0,3,14,15,0,Approved,1675961,1,1,3,1,1,15,0,Medium
11931,35,Self-Employed,385080,1658338,Business,31-03-2024,93,0,0,3,568,0.36,0,High,1,None,0,0,NA,0,0,0,1,22,10,0,Rejected,0,0,0,0,0,0,7,0,Low
11932,46,Self-Employed,475658,1147530,Home,18-03-2024,92,0,0,1,562,0.48,0,High,4,None,0,0,NA,0,1,0,4,30,16,1,Rejected,0,0,0,0,0,0,12,0,Medium
11933,40,Salaried,638631,2890925,Business,10-05-2024,74,3,0,4,447,0.22,1,High,1,None,0,0,NA,0,0,0,4,18,6,0,Rejected,0,0,0,0,0,0,10,0,Low
11934,31,Self-Employed,2498492,7736545,Business,07-02-2024,78,1,0,4,737,0.26,0,Low,5,None,0,0,NA,0,0,0,1,25,1,1,Approved,6980607,1,1,3,1,2,17,0,Medium
11935,27,Salaried,452610,1597984,Business,03-12-2024,63,1,0,5,653,0.37,0,Medium,1,Property,2341555.571,0.68,Yes,4,0,0,1,28,13,1,Approved,1563214,1,1,1,1,2,16,0,Medium
11936,39,Self-Employed,604470,3540752,Business,16-11-2024,91,0,0,3,831,0.55,0,Low,2,Property,6180405.895,0.57,Yes,2,1,0,4,9,7,0,Approved,3380842,1,1,3,1,1,15,0,Medium
11937,44,Self-Employed,1416006,7037752,Home,09-02-2024,64,3,0,4,525,0.45,1,High,3,Property,9158637.87,0.77,Yes,2,0,0,1,18,14,0,Rejected,0,0,0,0,0,0,11,0,Low
11938,50,Salaried,695463,2093570,Business,23-04-2024,72,1,0,5,610,0.38,0,Medium,3,None,0,0,NA,0,0,0,1,10,19,0,Approved,2059700,1,1,3,1,1,14,0,Medium
11939,40,Salaried,1045634,2746312,Home,01-07-2024,71,1,0,4,801,0.55,0,Low,5,Property,3493635.464,0.79,Yes,5,1,0,3,15,2,0,Approved,2664492,1,1,1,1,2,21,1,High
11940,36,Salaried,869884,2709018,Personal,28-04-2024,98,0,0,3,602,0.53,0,Medium,2,None,0,0,NA,0,1,0,3,20,9,0,Approved,2492488,1,1,1,1,1,12,0,Medium
11941,57,Self-Employed,1266173,5094210,Business,25-01-2024,74,2,0,6,565,0.44,0,High,5,None,0,0,NA,0,0,0,3,28,17,1,Rejected,0,0,0,0,0,0,16,0,Medium
11942,23,Self-Employed,1101436,3193126,Home,23-11-2024,76,1,0,4,601,0.53,0,Medium,5,Property,4819083.005,0.66,Yes,4,1,0,4,26,17,1,Approved,3100487,1,1,3,1,1,23,1,High
11943,43,Salaried,416315,2225233,Home,18-04-2024,89,0,0,4,410,0.45,1,High,4,None,0,0,NA,0,0,0,4,23,8,1,Rejected,0,0,0,0,0,0,14,0,Medium
11944,58,Salaried,749719,3574105,Business,05-09-2024,76,3,1,4,612,0.34,0,Medium,5,None,0,0,NA,0,0,0,4,15,16,0,Approved,3398482,1,1,2,1,2,18,0,High
11945,39,Self-Employed,1886959,6829744,Home,10-03-2024,74,2,0,6,649,0.54,0,Medium,4,None,0,0,NA,0,1,0,2,22,4,0,Approved,6205821,1,1,1,1,2,17,0,Medium
11946,55,Self-Employed,1183764,4740125,Home,08-03-2024,94,0,1,3,571,0.43,0,High,3,Property,6831905.583,0.69,Yes,6,0,0,3,20,15,0,Rejected,0,0,0,0,0,0,17,0,Medium
11947,45,Self-Employed,855320,4071120,Business,14-10-2024,78,3,0,4,451,0.37,1,High,4,None,0,0,NA,0,0,0,4,15,5,0,Rejected,0,0,0,0,0,0,13,0,Medium
11948,38,Self-Employed,581252,1740253,Home,16-07-2024,77,1,0,3,575,0.2,0,High,5,None,0,0,NA,0,0,0,3,9,13,0,Rejected,0,0,0,0,0,0,11,0,Low
11949,24,Salaried,2489085,11484273,Business,02-04-2024,98,0,0,4,647,0.48,0,Medium,1,Property,14360536.04,0.8,Yes,6,1,0,4,19,11,0,Approved,9812931,1,1,2,1,1,19,1,High
11950,50,Salaried,2242854,4817120,Personal,21-10-2024,86,0,0,4,667,0.35,0,Medium,4,None,0,0,NA,0,0,0,4,12,20,0,Approved,4224562,1,1,1,1,1,15,0,Medium
11951,38,Self-Employed,389074,1312149,Home,04-10-2024,97,0,0,1,881,0.55,0,Low,1,None,0,0,NA,0,1,0,5,15,14,0,Approved,1213711,1,1,2,1,1,11,0,Low
11952,24,Salaried,2287264,12401427,Home,16-12-2024,92,0,0,4,419,0.47,1,High,4,Property,17762853.17,0.7,Yes,3,1,0,3,14,3,0,Rejected,0,0,0,0,0,0,15,0,Medium
11953,29,Self-Employed,434425,1327064,Business,11-10-2024,86,0,0,4,463,0.58,1,High,4,None,0,0,NA,0,1,0,3,22,3,0,Rejected,0,0,0,0,0,0,13,0,Medium
11954,57,Salaried,902178,4839342,Personal,26-03-2024,91,0,0,3,518,0.3,1,High,5,Property,7620571.702,0.64,Yes,6,0,0,3,26,18,1,Rejected,0,0,0,0,0,0,19,1,High
11955,43,Salaried,1843125,5111362,Personal,01-02-2024,77,1,0,5,558,0.25,0,High,3,None,0,0,NA,0,0,0,4,5,16,0,Rejected,0,0,0,0,0,0,12,0,Medium
11956,29,Self-Employed,2125391,10638653,Business,07-10-2024,66,2,1,5,410,0.5,1,High,3,Property,17773000.88,0.6,Yes,2,1,0,2,6,14,0,Rejected,0,0,0,0,0,0,12,0,Medium
11957,41,Self-Employed,469241,1772854,Personal,22-03-2024,97,0,0,4,515,0.27,1,High,5,None,0,0,NA,0,0,0,3,9,15,0,Rejected,0,0,0,0,0,0,12,0,Medium
11958,35,Self-Employed,1421464,4313421,Personal,21-10-2024,98,0,0,2,733,0.25,0,Low,5,None,0,0,NA,0,0,0,4,18,11,0,Approved,4306336,1,1,2,1,2,16,0,Medium
11959,54,Salaried,2235427,11948941,Personal,07-12-2024,90,0,0,1,680,0.28,0,Medium,5,Property,16881030.56,0.71,Yes,2,0,0,4,19,4,0,Approved,10893240,1,1,1,1,2,16,0,Medium
11960,22,Salaried,748028,2918697,Home,11-05-2024,63,1,0,4,410,0.22,1,High,1,Property,5079198.049,0.57,Yes,5,0,0,4,16,5,0,Rejected,0,0,0,0,0,0,15,0,Medium
11961,52,Self-Employed,302507,1134786,Home,21-10-2024,89,0,0,1,568,0.5,0,High,3,Property,1641196.622,0.69,Yes,4,1,0,5,10,19,0,Rejected,0,0,0,0,0,0,14,0,Medium
11962,60,Salaried,398626,1893559,Home,06-09-2024,86,0,0,4,521,0.54,1,High,4,Property,2435688.645,0.78,Yes,3,1,0,5,25,8,1,Rejected,0,0,0,0,0,0,18,0,High
11963,58,Self-Employed,579950,1898912,Business,19-05-2024,90,0,0,2,405,0.53,1,High,4,None,0,0,NA,0,1,0,3,25,2,1,Rejected,0,0,0,0,0,0,11,0,Low
11964,35,Salaried,2128032,9536600,Business,12-06-2024,82,1,0,3,416,0.3,1,High,1,None,0,0,NA,0,0,0,2,9,2,0,Rejected,0,0,0,0,0,0,6,0,Low
11965,49,Self-Employed,1910100,7174737,Business,26-05-2024,60,2,0,4,533,0.31,1,High,1,None,0,0,NA,0,0,0,3,12,11,0,Rejected,0,0,0,0,0,0,9,0,Low
